,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2017-09-08,0,0,0,0,-0.10655744575626885,-0.07035125476164006,-0.09283007466322833,0.058218931577366684
2017-09-09,0,0,0,0,-0.01591644614916515,0.05153448275862058,-0.035555344709959365,0.028715247490397524
2017-09-10,0,1,1,0,-0.04298837209302334,-0.010695637122443454,-0.03400234741784046,0.08264930281504858
2017-09-11,0,0,0,0,-0.007006770954938179,0.0375904813718769,-0.018789091068491245,0.03698077692060119
2017-09-12,1,1,0,1,0.004404841805867692,0.029130719142837817,-0.026077518039225586,0.015756123030187825
2017-09-13,0,0,0,0,-0.08059345794392525,-0.026168085527618352,-0.04719866149796969,0.046558510638297856
2017-09-14,0,0,0,1,-0.13305403895254594,-0.0968441660140956,-0.13348610067618338,0.01914285714285708
2017-09-15,1,0,0,0,0.018867496140223417,0.13895577742456394,-0.06898340248962656,0.2744053958111466
2017-09-16,0,0,0,0,-0.05503829048132842,0.030938845822566816,-0.09094683544303792,0.03460436919778957
2017-09-17,1,0,1,0,-0.004037685060565276,0.042250585209619065,-0.00804289544235925,0.05743894004607005
2017-09-18,0,0,0,0,0.06103713505913483,0.08129146275149532,-0.03546032207993792,0.0661457006903022
2017-09-19,0,1,0,1,-0.03177284918960281,0.008067041210896247,-0.01785705428048472,0.03370217520119244
2017-09-20,1,1,0,1,0.0032830496990952523,0.05137943726164278,-0.004532782347358467,0.054382198952879525
2017-09-21,0,0,0,1,-0.09158190985621247,-0.03841870969939452,-0.06013352762362316,0.009953685230184152
2017-09-22,0,1,0,0,-0.04325512214078017,0.0008270255116343757,-0.04801333333333338,0.01837086905050552
2017-09-23,0,0,0,0,0.034239735760648295,0.0710198863636363,-0.012365116748183944,0.06409420504613438
2017-09-24,0,0,0,0,-0.030184696569920868,-0.011435886953621719,-0.029178013084808323,0.014585564597157881
2017-09-25,0,0,0,0,0.0491000393749629,0.07328701736572872,-0.02258113958496129,0.06429548563611491
2017-09-26,0,1,0,0,-0.016654049962149888,0.0023663768712381857,-0.020113201189844526,0.012194646822768487
2017-09-27,0,0,1,0,0.04447522236340539,0.06124751795208137,-0.0021825685846078614,0.053848717948718004
2017-09-28,0,0,0,0,-0.020692056829037495,0.018101761252446183,-0.03209302325581395,0.014874420872957815
2017-09-29,1,1,1,0,-0.0022970867144296173,0.021900243309002487,-0.014079845257852617,0.06275287764960108
2017-09-30,0,0,1,0,0.011210499406640975,0.05136539535382738,-0.010858019862399301,0.03595369556128981
2017-10-01,1,1,1,0,-0.018625570776255693,-0.0021102678809799967,-0.014033397559409185,0.01376873803077332
2017-10-02,1,0,0,1,-0.007900677200902935,0.024036310766477748,-0.03652860929097715,0.0011389521640091116
2017-10-03,0,0,0,0,-0.03548729889064117,-0.0194954128440367,-0.04305256159719562,0.022531572904707187
2017-10-04,0,1,0,0,-0.03437986447598761,-0.009715728490154105,-0.043905785501943746,0.009415741187831965
2017-10-05,0,0,1,0,0.017551686127889307,0.03803738002706448,-0.005538638985005818,0.048902676399026714
2017-10-06,1,0,0,0,0.006073478760045882,0.024900584795321593,-0.008048449173647313,0.02080542385517752
2017-10-07,1,0,1,0,-0.015204545454545372,0.003973632688052583,-0.01408418657565407,0.004762832285231965
2017-10-08,0,0,1,0,0.01173345140580031,0.054677042657878476,-0.006521739130434782,0.030425743958368
2017-10-09,0,0,1,0,0.0036668097896092587,0.033166850828729263,-0.005297894884659007,0.027490109890109873
2017-10-10,1,0,1,1,-0.0040859062818251945,0.04394202799136546,-0.003861825203318574,0.03174468662079255
2017-10-11,0,0,1,0,-0.02217741935483871,0.03619415501037259,-0.0004575225360763227,0.029723991507430998
